,num_source_variables,num_target_variables,max_chain_length,sum_chain_length,chain_strength,chain_break_method,solver,machine,best_sample,best_energy,mean_energy,best_sample_pp,best_energy_pp,mean_energy_pp,vertices,g1_name,g2_name,a,b,start,end
496,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,angle,star,1,0.1,2021-06-22 11:16:25.095862,2021-06-22 11:16:25.407083
497,16.0,58.0,5.0,58.0,1.7453111603844456,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",-1.7763568394002505e-15,23.475400000000004,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.24459999999999976,4,angle,star,1,0.1,2021-06-22 11:16:25.428391,2021-06-22 11:16:29.987175
498,16.0,31.0,3.0,31.0,1.7453111603844456,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",-0.5999999999999961,23.466200000000004,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.2625999999999998,4,angle,star,1,0.1,2021-06-22 11:16:30.005188,2021-06-22 11:16:35.411274
499,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",23.800000000000004,23.800000000000004,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 1, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,angle,star,1,0.1,2021-06-22 11:16:35.440295,2021-06-22 11:16:48.301277
500,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,angle,star,1,0.05,2021-06-22 11:16:48.322573,2021-06-22 11:16:48.603272
501,16.0,56.0,5.0,56.0,1.7383274888569256,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': 1}",11.699999999999996,23.0479,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.19059999999999985,4,angle,star,1,0.05,2021-06-22 11:16:48.621016,2021-06-22 11:16:53.223316
502,16.0,28.0,2.0,28.0,1.7383274888569256,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': 1}",-0.1000000000000032,23727,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.22014999999999987,4,angle,star,1,0.05,2021-06-22 11:16:53.240829,2021-06-22 11:16:58.669626
503,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.599999999999994,24.599999999999994,"{'x[0][0]': 1, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,angle,star,1,0.05,2021-06-22 11:16:58.697145,2021-06-22 11:17:11.009954
504,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,angle,star,1,0.01,2021-06-22 11:17:11.029469,2021-06-22 11:17:11.277144
505,16.0,58.0,5.0,58.0,1.7330610148926162,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.019999999999997797,23.3149,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.14140999999999979,4,angle,star,1,0.01,2021-06-22 11:17:11.295671,2021-06-22 11:17:16.067510
506,16.0,28.0,2.0,28.0,1.7330610148926162,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': 1}",-0.019999999999999574,23.324700000000004,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.16788999999999987,4,angle,star,1,0.01,2021-06-22 11:17:16.088025,2021-06-22 11:17:21.537408
507,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.119999999999997,24.119999999999997,"{'x[0][0]': 1, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,angle,star,1,0.01,2021-06-22 11:17:21.562426,2021-06-22 11:17:34.474649
508,,,,,,,simulated_annealing,,"{'x[3][1]': 1, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,angle,star,1,0.0005,2021-06-22 11:17:34.515012,2021-06-22 11:17:34.749679
509,16.0,58.0,5.0,58.0,1.7324228814070357,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': 1}",-0.01999999999999691,22.866570000000003,"{'x[3][1]': 1, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.1543499999999999,4,angle,star,1,0.0005,2021-06-22 11:17:34.769192,2021-06-22 11:17:39.336486
510,16.0,30.0,3.0,30.0,1.7324228814070357,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': 1}",-0.01999999999999602,22.930540000000004,"{'x[3][1]': 1, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.18738499999999994,4,angle,star,1,0.0005,2021-06-22 11:17:39.358502,2021-06-22 11:17:44.728592
511,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",23.99,23.99,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 1, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,angle,star,1,0.0005,2021-06-22 11:17:44.760616,2021-06-22 11:17:58.377019
512,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,angle,complete,1,0.1,2021-06-22 11:17:58.399960,2021-06-22 11:17:58.708176
513,16.0,62.0,6.0,62.0,1.7547278535431072,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",1.6000000000000014,23.584400000000002,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.25749999999999973,4,angle,complete,1,0.1,2021-06-22 11:17:58.726523,2021-06-22 11:18:03.368226
514,16.0,28.0,3.0,28.0,1.7547278535431072,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",11.399999999999984,24.2334,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.26399999999999973,4,angle,complete,1,0.1,2021-06-22 11:18:03.387742,2021-06-22 11:18:08.861416
515,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",24.799999999999997,24.799999999999997,"{'x[0][0]': 1, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,angle,complete,1,0.1,2021-06-22 11:18:08.886434,2021-06-22 11:18:21.902330
516,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,angle,complete,1,0.05,2021-06-22 11:18:21.924362,2021-06-22 11:18:22.194059
517,16.0,59.0,5.0,59.0,1.7429378352368161,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",11.699999999999992,23.1463,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.26034999999999986,4,angle,complete,1,0.05,2021-06-22 11:18:22.213090,2021-06-22 11:18:27.005241
518,16.0,28.0,2.0,28.0,1.7429378352368161,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[3][1]': 1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.3000000000000034,23.5855,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.20079999999999984,4,angle,complete,1,0.05,2021-06-22 11:18:27.020252,2021-06-22 11:18:32.909478
519,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.80000000000001,24.80000000000001,"{'x[0][0]': 1, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,angle,complete,1,0.05,2021-06-22 11:18:32.946504,2021-06-22 11:18:46.216609
520,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,angle,complete,1,0.01,2021-06-22 11:18:46.250429,2021-06-22 11:18:46.504133
521,16.0,58.0,5.0,58.0,1.7339670469475479,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.019999999999997797,22.98846,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.16639999999999985,4,angle,complete,1,0.01,2021-06-22 11:18:46.523121,2021-06-22 11:18:51.198902
522,16.0,28.0,3.0,28.0,1.7339670469475479,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[3][1]': 1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': 1}",-0.05999999999999339,22.735340000000004,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 1, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.1779399999999998,4,angle,complete,1,0.01,2021-06-22 11:18:51.217916,2021-06-22 11:18:56.618333
523,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.08,24.08,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 1, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,angle,complete,1,0.01,2021-06-22 11:18:56.640849,2021-06-22 11:19:09.915936
524,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,angle,complete,1,0.0005,2021-06-22 11:19:09.938148,2021-06-22 11:19:10.173315
525,16.0,58.0,5.0,58.0,1.7328748840366406,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': 1}",-0.02999999999999936,22.608980000000003,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.08643499999999987,4,angle,complete,1,0.0005,2021-06-22 11:19:10.193557,2021-06-22 11:19:14.917041
526,16.0,29.0,3.0,29.0,1.7328748840366406,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': 1}",-0.020000000000003126,24.078220000000005,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 1, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.10282999999999991,4,angle,complete,1,0.0005,2021-06-22 11:19:14.934041,2021-06-22 11:19:20.406218
